     529, 0.000000E+00, 0.000000E+00, 0.000000E+00
     630, 0.000000E+00, 0.000000E+00, 0.000000E+00
     730,-0.676223E-02, 0.261581E-01,-0.964305E-02
    1081, 0.359217E-01,-0.918680E+00,-0.146954E-01
    1111,-0.873128E-01, 0.741541E+00,-0.241421E-01
    1159,-0.803074E-01, 0.565020E+00,-0.326175E-01
    1345, 0.101626E+00,-0.188139E+01,-0.576129E-01
    1375,-0.918806E-01, 0.900622E+00,-0.685552E-01
    1423,-0.130180E+00, 0.850269E+00,-0.413625E-01
    1635, 0.183394E-01,-0.177077E+01,-0.282466E+00
    1669, 0.214263E-01,-0.634206E-01,-0.828031E-01
    1717,-0.176184E+00, 0.105091E+01,-0.933687E-02
    2803,-0.140345E-01,-0.112777E+00,-0.143230E+01
    2900, 0.303833E+00,-0.236933E+01, 0.522153E-01
    2967,-0.264578E+00, 0.165423E+01, 0.104628E+00
    3611,-0.216785E+00, 0.355427E+01,-0.395487E+00
    3641, 0.266898E+01,-0.208181E+02,-0.116102E+00
    3689,-0.603229E+00, 0.449699E+01, 0.443199E-01
    3885,-0.835508E+00, 0.725557E+01,-0.341249E-01
    3915, 0.258456E+01,-0.202432E+02,-0.530225E-01
    3963,-0.100142E+01, 0.730241E+01,-0.156125E-01
    4360,-0.133023E+01, 0.100057E+02, 0.522290E-01
    4459,-0.975310E+00, 0.698500E+01, 0.403437E-01
    4543,-0.114269E+01, 0.826894E+01, 0.166944E-01
    4875,-0.137401E+01, 0.956046E+01, 0.782503E-01
    4942, 0.448376E+00,-0.349172E+01, 0.599243E-01
    4990,-0.963303E+00, 0.694274E+01, 0.440466E-01
    5053,-0.112177E+01, 0.682037E+01, 0.336622E-03
    5248, 0.255523E+01,-0.191998E+02, 0.376048E-01
    5296,-0.561855E+00, 0.392884E+01, 0.937492E-01
    5803,-0.595101E+00, 0.280602E+01,-0.601669E+00
    5971, 0.119592E+01,-0.922951E+01, 0.104711E+00
    6227,-0.160173E-01, 0.813784E-01, 0.227198E+00
    6633, 0.263171E+00,-0.219643E+01, 0.772205E-01
    6681,-0.861184E-01, 0.830495E+00,-0.354500E+00
    6725, 0.000000E+00, 0.000000E+00, 0.000000E+00
    6840, 0.142153E+00,-0.746773E+00, 0.105570E+00
    6858, 0.123174E+00,-0.567598E+00, 0.128059E-01
    6926, 0.000000E+00, 0.000000E+00, 0.000000E+00
