     529, 0.000000E+00, 0.000000E+00, 0.000000E+00
     630, 0.000000E+00, 0.000000E+00, 0.000000E+00
     730, 0.462962E-02,-0.159020E+00, 0.986198E-03
    1081,-0.465281E-02, 0.630540E-01, 0.581869E-02
    1111,-0.146847E+00, 0.107787E+01, 0.743926E-02
    1159,-0.452142E+00, 0.329473E+01, 0.104097E-01
    1345,-0.272850E-01, 0.236799E+00, 0.102714E-01
    1375,-0.377076E+00, 0.279747E+01, 0.121197E-01
    1423,-0.841086E+00, 0.623851E+01, 0.124520E-01
    1635,-0.585387E-01, 0.471337E+00, 0.203302E-01
    1669,-0.586871E+00, 0.437229E+01, 0.156478E-01
    1717,-0.122110E+01, 0.911650E+01, 0.142354E-01
    2803,-0.110424E+00, 0.764486E+00, 0.319297E-01
    2900,-0.769803E+00, 0.574227E+01, 0.202783E-01
    2967,-0.158943E+01, 0.118980E+02, 0.171850E-01
    3611,-0.147305E+00, 0.976621E+00, 0.183799E-01
    3641,-0.893061E+00, 0.665680E+01, 0.219668E-01
    3689,-0.178806E+01, 0.134116E+02, 0.201374E-01
    3885,-0.165238E+00, 0.105127E+01, 0.175800E-01
    3915,-0.922711E+00, 0.686359E+01, 0.183413E-01
    3963,-0.182046E+01, 0.136705E+02, 0.178712E-01
    4360,-0.145571E+00, 0.889941E+00, 0.123572E-01
    4459,-0.835601E+00, 0.620064E+01, 0.122578E-01
    4543,-0.169525E+01, 0.127383E+02, 0.118093E-01
    4875,-0.110204E+00, 0.606744E+00, 0.783172E-02
    4942,-0.712122E+00, 0.528258E+01, 0.598391E-02
    4990,-0.145541E+01, 0.109307E+02, 0.628661E-02
    5053,-0.780849E-01, 0.341868E+00,-0.132518E-02
    5248,-0.550056E+00, 0.407882E+01,-0.402780E-03
    5296,-0.115059E+01, 0.862468E+01, 0.369747E-02
    5803,-0.385948E-01, 0.978024E-01,-0.582083E-01
    5971,-0.311498E+00, 0.228130E+01, 0.742072E-02
    6227,-0.707720E+00, 0.528208E+01, 0.512002E-02
    6633,-0.100169E+00, 0.719880E+00, 0.200671E-02
    6681, 0.938244E-03,-0.355268E-02,-0.354389E-01
    6725, 0.000000E+00, 0.000000E+00, 0.000000E+00
    6840,-0.337485E+00, 0.249400E+01,-0.107892E-02
    6858, 0.141800E-01,-0.163518E+00, 0.880756E-04
    6926, 0.000000E+00, 0.000000E+00, 0.000000E+00
