     529, 0.000000E+00, 0.000000E+00, 0.000000E+00
     630, 0.000000E+00, 0.000000E+00, 0.000000E+00
     730,-0.210061E+00, 0.295234E-01, 0.244054E-02
    1081,-0.148139E+00, 0.162122E+01, 0.787762E-01
    1111,-0.130687E+00, 0.631212E+00, 0.935604E-01
    1159,-0.303437E-01,-0.132758E+01, 0.105922E+00
    1345,-0.541915E+00, 0.467778E+01, 0.173245E+00
    1375,-0.335850E+00, 0.201452E+01, 0.186784E+00
    1423, 0.130445E+00,-0.247721E+01, 0.193564E+00
    1635,-0.102832E+01, 0.820324E+01, 0.284630E+00
    1669,-0.553178E+00, 0.352053E+01, 0.280698E+00
    1717, 0.290150E+00,-0.356209E+01, 0.273331E+00
    2803,-0.162464E+01, 0.119161E+02, 0.578711E+00
    2900,-0.786630E+00, 0.511896E+01, 0.347244E+00
    2967, 0.454105E+00,-0.458738E+01, 0.339065E+00
    3611,-0.212519E+01, 0.144372E+02, 0.420941E+00
    3641,-0.107303E+01, 0.714161E+01, 0.398923E+00
    3689, 0.577019E+00,-0.525982E+01, 0.369613E+00
    3885,-0.230696E+01, 0.152470E+02, 0.359763E+00
    3915,-0.117286E+01, 0.778025E+01, 0.371782E+00
    3963, 0.641740E+00,-0.549773E+01, 0.357005E+00
    4360,-0.206334E+01, 0.132684E+02, 0.291487E+00
    4459,-0.924716E+00, 0.577735E+01, 0.296091E+00
    4543, 0.652115E+00,-0.530930E+01, 0.291942E+00
    4875,-0.159328E+01, 0.957628E+01, 0.227790E+00
    4942,-0.713938E+00, 0.421271E+01, 0.221848E+00
    4990, 0.599139E+00,-0.474677E+01, 0.211242E+00
    5053,-0.110949E+01, 0.599050E+01, 0.162800E+00
    5248,-0.471291E+00, 0.252630E+01, 0.145011E+00
    5296, 0.494995E+00,-0.387276E+01, 0.132582E+00
    5803,-0.575886E+00, 0.256466E+01, 0.896611E-01
    5971,-0.173707E+00, 0.597628E+00, 0.513136E-01
    6227, 0.308523E+00,-0.244569E+01, 0.495224E-01
    6633,-0.572274E-01, 0.342709E-01, 0.114417E-01
    6681,-0.208198E+00, 0.707430E+00, 0.196522E-01
    6725, 0.000000E+00, 0.000000E+00, 0.000000E+00
    6840, 0.138948E+00,-0.119351E+01, 0.157811E-01
    6858,-0.231264E-01, 0.333949E-01,-0.544296E-02
    6926, 0.000000E+00, 0.000000E+00, 0.000000E+00
