	0.15	-4.92688232008017e-006
	0.25	-1.50486535907137e-005
	0.35	-6.05907989522152e-007
	0.425	0.000194535058784489
	0.525	0.000263146119797253
	0.625	0.000124485989943567
	0.725	-0.000416776518203303
	0.825	-0.00155157948159979
	0.925000000000001	-0.00343636090975549
	1.025	-0.00617260438461296
	1.15	-0.0114626549338673
	1.25	-0.0161390127222548
	1.35	-0.0214568255314526
	1.45	-0.0271519209227306
	1.55	-0.0328494662091916
	1.65	-0.0380608972595459
	1.75	-0.0421933271381789
	1.85	-0.0445800012489889
	1.95	-0.0445401207630832
	2.05	-0.0414733840582819
	2.15	-0.0349880574146898
	2.25	-0.0250509143199279
	2.35	-0.0121336718007158
	2.45	0.00268397652958038
	2.55	0.0177053604855114
	2.65	0.0307527787155665
	2.74999999999999	0.0394817773993827
	2.84999999999999	0.0418665912899668
	2.94999999999999	0.0367871070547492
	3.04999999999999	0.0245752728517119
	3.14999999999999	0.00732159500429765
	3.24999999999999	-0.0112644923164131
	3.34999999999999	-0.026568856091303
	3.44999999999999	-0.0343141293993095
	3.54999999999999	-0.0320367079491722
	3.64999999999999	-0.0202803387054143
	3.74999999999999	-0.00290602965569587
	3.84999999999999	0.0138957427491105
	3.94999999999999	0.0238176274967562
	4.04999999999999	0.0231452112074648
	4.14999999999999	0.0127260020032653
	4.24999999999999	-0.00202369069877355
	4.34999999999999	-0.0135276850850272
	4.45	-0.0159987519565262
	4.55	-0.00884315905816323
	4.65	0.00274158271998037
	4.75	0.010864787653004
	4.85	0.0101862515388634
	4.925	0.000916185531794166
	5	-0.00859919123794422
	5.025	-0.00826125232914266
	5.12500000000001	-0.00991224654977317
	5.22500000000001	-0.00295249130692288
	5.32500000000001	0.00614317359927098
	5.42500000000001	0.00899017905627586
	5.52500000000001	0.00315477971060947
	5.62500000000001	-0.00527926664178569
	5.72500000000001	-0.00764300127041319
	5.82500000000002	-0.00173116430460888
	5.92500000000002	0.0056311207172214
	6.02500000000002	0.00605827897977847
	6.12500000000002	-0.000666047050582405
	6.22500000000002	-0.00614578438039927
	6.32500000000002	-0.00360891747423764
	6.42500000000002	0.0033896308824925
	6.52500000000003	0.00544579864609174
	6.62500000000003	-4.30101145076881e-005
	6.72500000000003	-0.00511941685017952
	6.82500000000003	-0.00250397080207579
	6.92500000000003	0.00365856004805407
	7.02500000000003	0.00389712167682666
	7.12500000000003	-0.00194674825429083
	7.22500000000004	-0.00433595217941899
	7.32500000000004	0.000510746065920691
	7.42500000000004	0.0042205101717252
	7.52500000000004	0.00047334647036173
	7.62500000000004	-0.00389456568279542
	7.72500000000004	-0.00102334502098431
	7.82500000000004	0.00356757066330997
	7.92500000000005	0.00121279305803582
	8.02500000000005	-0.00333779684456087
	8.12500000000005	-0.00111320061636755
	8.22500000000005	0.00321463698935006
	8.32500000000005	0.000767490021502107
	8.42500000000005	-0.00314356561372757
	8.52500000000005	-0.000198835187800306
	8.62500000000006	0.00302102272637437
	8.72500000000006	-0.000556543568897058
	8.82500000000006	-0.00270633336604196
	8.92500000000006	0.00140687627826007
	9.02500000000006	0.00205658028116355
	9.12500000000006	-0.0021628260668116
	9.22500000000006	-0.000998956479643684
	9.32500000000007	0.00253239064307177
	9.42500000000007	-0.000361412890585282
	9.52500000000007	-0.00220466043492736
	9.62500000000007	0.00165055368023856
	9.72500000000007	0.00105408866699347
	9.82500000000007	-0.00227183663746031
	9.92500000000007	0.000598669898142171
	10.0000000000001	0.00155603792769636
	0
	10.0000000000001
