;col1=time, 2=distance
#I=0,200,0.4; D:\DISKBILD\PRODUCT\PROVSM\Appexmpl\CHEMENG\Gpjif.vsm  @ Thu Nov 13 09:53:01 1997
1	10	0.1625
0.4	39.452	0.1625
0.8	11.824	0.1625
0.2	71.267	0.16375
0.6	20.16	0.16375
1	10	0.165
0.4	39.842	0.165
0.8	12.02	0.165
0.2	71.488	0.16625
0.6	20.513	0.16625
1	10	0.1675
0.4	40.225	0.1675
0.8	12.216	0.1675
0.2	71.705	0.16875
0.6	20.863	0.16875
1	10	0.17
0.4	40.601	0.17
0.8	12.41	0.17
0.2	71.918	0.17125
0.6	21.209	0.17125
1	10	0.1725
0.4	40.971	0.1725
0.8	12.603	0.1725
0.2	72.127	0.17375
0.6	21.55	0.17375
1	10	0.175
0.4	41.336	0.175
0.8	12.795	0.175
0.2	72.331	0.17625
0.6	21.889	0.17625
1	10	0.1775
0.4	41.694	0.1775
0.8	12.986	0.1775
0.2	72.532	0.17875
0.6	22.223	0.17875
1	10	0.18
0.4	42.047	0.18
0.8	13.175	0.18
0.2	72.729	0.18125
0.6	22.553	0.18125
1	10	0.1825
0.4	42.394	0.1825
0.8	13.363	0.1825
0.2	72.922	0.18375
0.6	22.88	0.18375
1	10	0.185
0.4	42.736	0.185
0.8	13.55	0.185
0.2	73.111	0.18625
0.6	23.203	0.18625
1	10	0.1875
0.4	43.072	0.1875
0.8	13.735	0.1875
0.2	73.297	0.18875
0.6	23.522	0.18875
1	10	0.19
0.4	43.403	0.19
0.8	13.919	0.19
0.2	73.48	0.19125
0.6	23.837	0.19125
1	10	0.1925
0.4	43.729	0.1925
0.8	14.102	0.1925
0.2	73.659	0.19375
0.6	24.149	0.19375
1	10	0.195
0.4	44.05	0.195
0.8	14.283	0.195
0.2	73.835	0.19625
0.6	24.457	0.19625
1	10	0.1975
0.4	44.365	0.1975
0.8	14.462	0.1975
0.2	74.008	0.19875
0.6	24.761	0.19875
1	10	0.2
0.4	44.676	0.2
0.8	14.64	0.2
0.2	74.178	0.20125
0.6	25.062	0.20125
1	10	0.2025
0.4	44.983	0.2025
0.8	14.816	0.2025
0.2	74.345	0.20375
0.6	25.359	0.20375
1	10	0.205
0.4	45.284	0.205
0.8	14.991	0.205
0.2	74.509	0.20625
0.6	25.653	0.20625
1	10	0.2075
0.4	45.581	0.2075
0.8	15.163	0.2075
0.2	74.671	0.20875
0.6	25.943	0.20875
1	10	0.21
0.4	45.874	0.21
0.8	15.335	0.21
0.2	74.829	0.21125
0.6	26.229	0.21125
1	10	0.2125
0.4	46.162	0.2125
0.8	15.505	0.2125
0.2	74.985	0.21375
0.6	26.512	0.21375
1	10	0.215
0.4	46.446	0.215
0.8	15.673	0.215
0.2	75.139	0.21625
0.6	26.792	0.21625
1	10	0.2175
0.4	46.726	0.2175
0.8	15.839	0.2175
0.2	75.289	0.21875
0.6	27.068	0.21875
1	10	0.22
0.4	47.001	0.22
0.8	16.004	0.22
0.2	75.438	0.22125
0.6	27.34	0.22125
1	10	0.2225
0.4	47.273	0.2225
0.8	16.167	0.2225
0.2	75.584	0.22375
0.6	27.61	0.22375
1	10	0.225
0.4	47.54	0.225
0.8	16.328	0.225
0.2	75.727	0.22625
0.6	27.876	0.22625
1	10	0.2275
0.4	47.804	0.2275
0.8	16.488	0.2275
0.2	75.868	0.22875
0.6	28.138	0.22875
1	10	0.23
0.4	48.063	0.23
0.8	16.646	0.23
0.2	76.007	0.23125
0.6	28.398	0.23125
1	10	0.2325
0.4	48.319	0.2325
0.8	16.802	0.2325
0.2	76.144	0.23375
0.6	28.654	0.23375
1	10	0.235
0.4	48.571	0.235
0.8	16.957	0.235
0.2	76.278	0.23625
0.6	28.907	0.23625
1	10	0.2375
0.4	48.82	0.2375
0.8	17.11	0.2375
0.2	76.411	0.23875
0.6	29.156	0.23875
1	10	0.24
0.4	49.065	0.24
0.8	17.261	0.24
0.2	76.541	0.24125
0.6	29.403	0.24125
1	10	0.2425
0.4	49.306	0.2425
0.8	17.41	0.2425
0.2	76.67	0.24375
0.6	29.646	0.24375
1	10	0.245
0.4	49.544	0.245
0.8	17.558	0.245
0.2	76.796	0.24625
0.6	29.886	0.24625
1	10	0.2475
0.4	49.779	0.2475
0.8	17.705	0.2475
0.2	76.921	0.24875
0.6	30.124	0.24875
1	10	0.25
